"Date, NumSims, NumFimsMsgs, Sim #, Winning Map, Winning Time, GoMap Time, Win-GoMap Diff, HashMap Time, Win-HashMap Diff, SyncMap Time, Win-SyncMap Diff"
2023-01-21 05:50:32.231397788 +0000 UTC m=+28470.190341727,10000,3000,7935,goMap,1.329183492s,1.329183492s,1.00,1.343700981s,1.01,2.091521337s,1.57
2023-01-21 05:50:34.585584784 +0000 UTC m=+28472.544528722,10000,3000,7936,goMap,235.847981ms,235.847981ms,1.00,685.925517ms,2.91,1.431415996s,6.07
2023-01-21 05:50:39.080408013 +0000 UTC m=+28477.039446347,10000,3000,7937,hashMap,1.302568022s,1.332017565s,1.02,1.302568022s,1.00,1.859371507s,1.43
2023-01-21 05:50:41.235038466 +0000 UTC m=+28479.194076801,10000,3000,7938,goMap,229.630264ms,229.630264ms,1.00,513.384125ms,2.24,1.41058135s,6.14
2023-01-21 05:50:45.075265037 +0000 UTC m=+28483.034303377,10000,3000,7939,hashMap,1.04958436s,1.366447678s,1.30,1.04958436s,1.00,1.423216428s,1.36
2023-01-21 05:50:49.149384836 +0000 UTC m=+28487.108423171,10000,3000,7940,hashMap,1.053994314s,1.296754138s,1.23,1.053994314s,1.00,1.722323369s,1.63
2023-01-21 05:50:51.85538487 +0000 UTC m=+28489.814423204,10000,3000,7941,syncMap,290.290752ms,1.351494123s,4.66,1.062818894s,3.66,290.290752ms,1.00
2023-01-21 05:50:56.522936437 +0000 UTC m=+28494.481974774,10000,3000,7942,hashMap,1.373059609s,1.551672197s,1.13,1.373059609s,1.00,1.741831247s,1.27
2023-01-21 05:50:59.908039095 +0000 UTC m=+28497.867077427,10000,3000,7943,syncMap,649.365548ms,1.39594668s,2.15,1.338755369s,2.06,649.365548ms,1.00
2023-01-21 05:51:03.469262498 +0000 UTC m=+28501.428300832,10000,3000,7944,hashMap,830.632881ms,1.276669168s,1.54,830.632881ms,1.00,1.452997544s,1.75
2023-01-21 05:51:06.578636513 +0000 UTC m=+28504.537598564,10000,3000,7945,syncMap,640.735462ms,1.280229983s,2.00,1.18731659s,1.85,640.735462ms,1.00
2023-01-21 05:51:10.080171949 +0000 UTC m=+28508.039133999,10000,3000,7946,hashMap,543.260817ms,1.544804262s,2.84,543.260817ms,1.00,1.412084136s,2.60
2023-01-21 05:51:13.911786512 +0000 UTC m=+28511.870748563,10000,3000,7947,hashMap,998.040476ms,1.269561894s,1.27,998.040476ms,1.00,1.563056875s,1.57
2023-01-21 05:51:16.419832242 +0000 UTC m=+28514.378794293,10000,3000,7948,syncMap,220.899798ms,1.274037102s,5.77,1.011949072s,4.58,220.899798ms,1.00
2023-01-21 05:51:20.974555183 +0000 UTC m=+28518.933517233,10000,3000,7949,hashMap,1.403126067s,1.679423153s,1.20,1.403126067s,1.00,1.471194792s,1.05
2023-01-21 05:51:23.667312217 +0000 UTC m=+28521.626274267,10000,3000,7950,goMap,227.690583ms,227.690583ms,1.00,1.187507042s,5.22,1.276407997s,5.61
2023-01-21 05:51:26.252021918 +0000 UTC m=+28524.210983969,10000,3000,7951,goMap,252.969407ms,252.969407ms,1.00,909.15187ms,3.59,1.421445834s,5.62
2023-01-21 05:51:30.638381899 +0000 UTC m=+28528.597343951,10000,3000,7952,hashMap,1.211919357s,1.417927989s,1.17,1.211919357s,1.00,1.755562686s,1.45
2023-01-21 05:51:33.601338916 +0000 UTC m=+28531.560300966,10000,3000,7953,syncMap,335.042611ms,1.45164747s,4.33,1.175174225s,3.51,335.042611ms,1.00
2023-01-21 05:51:37.21889801 +0000 UTC m=+28535.177944161,10000,3000,7954,hashMap,738.610859ms,1.296337455s,1.76,738.610859ms,1.00,1.581574113s,2.14
2023-01-21 05:51:40.303545719 +0000 UTC m=+28538.262591844,10000,3000,7955,syncMap,467.141562ms,1.351313153s,2.89,1.265010802s,2.71,467.141562ms,1.00
2023-01-21 05:51:44.403524842 +0000 UTC m=+28542.362570968,10000,3000,7956,hashMap,700.523805ms,1.851777275s,2.64,700.523805ms,1.00,1.546554636s,2.21
2023-01-21 05:51:47.745779361 +0000 UTC m=+28545.704825485,10000,3000,7957,syncMap,746.134403ms,1.389914005s,1.86,1.205252198s,1.62,746.134403ms,1.00
2023-01-21 05:51:52.190866664 +0000 UTC m=+28550.149912789,10000,3000,7958,goMap,1.329909616s,1.329909616s,1.00,1.341349389s,1.01,1.77235084s,1.33
2023-01-21 05:51:55.287862067 +0000 UTC m=+28553.246908193,10000,3000,7959,syncMap,483.340821ms,1.192874665s,2.47,1.419757573s,2.94,483.340821ms,1.00
2023-01-21 05:51:59.160089537 +0000 UTC m=+28557.119135664,10000,3000,7960,hashMap,792.94426ms,1.585421013s,2.00,792.94426ms,1.00,1.492651295s,1.88
2023-01-21 05:52:03.630284785 +0000 UTC m=+28561.589330916,10000,3000,7961,hashMap,1.258478102s,1.338241336s,1.06,1.258478102s,1.00,1.872401274s,1.49
2023-01-21 05:52:06.162451139 +0000 UTC m=+28564.121450684,10000,3000,7962,syncMap,231.514586ms,1.263850209s,5.46,1.035686803s,4.47,231.514586ms,1.00
2023-01-21 05:52:11.207607108 +0000 UTC m=+28569.166606650,10000,3000,7963,hashMap,1.545512276s,1.824942574s,1.18,1.545512276s,1.00,1.673580074s,1.08
2023-01-21 05:52:14.649851016 +0000 UTC m=+28572.608850558,10000,3000,7964,syncMap,544.800261ms,1.509343126s,2.77,1.386868919s,2.55,544.800261ms,1.00
2023-01-21 05:52:18.314321787 +0000 UTC m=+28576.273321330,10000,3000,7965,hashMap,686.177417ms,1.655277199s,2.41,686.177417ms,1.00,1.321984676s,1.93
2023-01-21 05:52:20.463630046 +0000 UTC m=+28578.422629592,10000,3000,7966,goMap,199.920624ms,199.920624ms,1.00,739.73607ms,3.70,1.208508031s,6.04
2023-01-21 05:52:22.934661511 +0000 UTC m=+28580.893661054,10000,3000,7967,syncMap,232.415607ms,1.128323042s,4.85,1.109271986s,4.77,232.415607ms,1.00
2023-01-21 05:52:27.472777327 +0000 UTC m=+28585.431776869,10000,3000,7968,hashMap,1.384534456s,1.408427777s,1.02,1.384534456s,1.00,1.744122768s,1.26
2023-01-21 05:52:31.057963099 +0000 UTC m=+28589.016962641,10000,3000,7969,syncMap,823.107369ms,1.390289154s,1.69,1.370773881s,1.67,823.107369ms,1.00
2023-01-21 05:52:34.607996437 +0000 UTC m=+28592.566995980,10000,3000,7970,hashMap,709.03049ms,1.407030616s,1.98,709.03049ms,1.00,1.432885705s,2.02
2023-01-21 05:52:38.526942218 +0000 UTC m=+28596.486017827,10000,3000,7971,hashMap,944.970373ms,1.25669544s,1.33,944.970373ms,1.00,1.716400241s,1.82
2023-01-21 05:52:41.638333817 +0000 UTC m=+28599.597409443,10000,3000,7972,goMap,623.95228ms,623.95228ms,1.00,944.336021ms,1.51,1.541339511s,2.47
2023-01-21 05:52:44.848924894 +0000 UTC m=+28602.808000504,10000,3000,7973,syncMap,656.202234ms,1.141766336s,1.74,1.411537886s,2.15,656.202234ms,1.00
2023-01-21 05:52:48.833733699 +0000 UTC m=+28606.792809309,10000,3000,7974,hashMap,1.031512548s,1.4174503s,1.37,1.031512548s,1.00,1.534861809s,1.49
2023-01-21 05:52:53.179460825 +0000 UTC m=+28611.138536435,10000,3000,7975,hashMap,1.189835932s,1.400482757s,1.18,1.189835932s,1.00,1.754396383s,1.47
2023-01-21 05:52:55.759158224 +0000 UTC m=+28613.718233835,10000,3000,7976,syncMap,217.431816ms,1.317533708s,6.06,1.043662793s,4.80,217.431816ms,1.00
2023-01-21 05:52:59.337919241 +0000 UTC m=+28617.296994853,10000,3000,7977,hashMap,653.915144ms,1.420310102s,2.17,653.915144ms,1.00,1.503534803s,2.30
2023-01-21 05:53:02.247892343 +0000 UTC m=+28620.206967953,10000,3000,7978,syncMap,420.090017ms,1.211356219s,2.88,1.277461866s,3.04,420.090017ms,1.00
2023-01-21 05:53:05.717507302 +0000 UTC m=+28623.676546053,10000,3000,7979,hashMap,588.697387ms,1.685401804s,2.86,588.697387ms,1.00,1.194485709s,2.03
2023-01-21 05:53:08.257920178 +0000 UTC m=+28626.216958930,10000,3000,7980,goMap,240.380972ms,240.380972ms,1.00,738.388484ms,3.07,1.560637931s,6.49
2023-01-21 05:53:12.28582266 +0000 UTC m=+28630.244861411,10000,3000,7981,goMap,1.032010422s,1.032010422s,1.00,1.499251988s,1.45,1.495637671s,1.45
2023-01-21 05:53:15.554901855 +0000 UTC m=+28633.513940604,10000,3000,7982,syncMap,467.004354ms,1.415155302s,3.03,1.385614633s,2.97,467.004354ms,1.00
2023-01-21 05:53:20.329048626 +0000 UTC m=+28638.288087376,10000,3000,7983,hashMap,1.420257024s,1.580309306s,1.11,1.420257024s,1.00,1.772632841s,1.25
2023-01-21 05:53:25.243273976 +0000 UTC m=+28643.202312724,10000,3000,7984,goMap,1.352101011s,1.352101011s,1.00,1.389091997s,1.03,2.171963532s,1.61
2023-01-21 05:53:27.689591567 +0000 UTC m=+28645.648630318,10000,3000,7985,goMap,248.734809ms,248.734809ms,1.00,676.905269ms,2.72,1.519705824s,6.11
2023-01-21 05:53:30.521648249 +0000 UTC m=+28648.480687007,10000,3000,7986,syncMap,360.340396ms,1.0536026s,2.92,1.417073918s,3.93,360.340396ms,1.00
2023-01-21 05:53:34.643061947 +0000 UTC m=+28652.602100699,10000,3000,7987,goMap,1.262094551s,1.262094551s,1.00,1.31136274s,1.04,1.546734157s,1.23
2023-01-21 05:53:37.204231359 +0000 UTC m=+28655.163144581,10000,3000,7988,syncMap,214.494748ms,1.316585933s,6.14,1.028946406s,4.80,214.494748ms,1.00
2023-01-21 05:53:41.752066509 +0000 UTC m=+28659.710979730,10000,3000,7989,goMap,1.35338048s,1.35338048s,1.00,1.391120661s,1.03,1.802304694s,1.33
2023-01-21 05:53:46.802884677 +0000 UTC m=+28664.761797906,10000,3000,7990,hashMap,1.420882975s,1.473277745s,1.04,1.420882975s,1.00,2.155389461s,1.52
2023-01-21 05:53:49.106844032 +0000 UTC m=+28667.065757255,10000,3000,7991,goMap,228.502103ms,228.502103ms,1.00,544.965596ms,2.38,1.529455476s,6.69
2023-01-21 05:53:53.643527196 +0000 UTC m=+28671.602440418,10000,3000,7992,hashMap,1.17482756s,1.504149975s,1.28,1.17482756s,1.00,1.856777927s,1.58
2023-01-21 05:53:56.280579378 +0000 UTC m=+28674.239492600,10000,3000,7993,syncMap,260.872497ms,1.364207434s,5.23,1.010865985s,3.87,260.872497ms,1.00
2023-01-21 05:53:59.915642809 +0000 UTC m=+28677.874556031,10000,3000,7994,hashMap,771.569289ms,1.274813887s,1.65,771.569289ms,1.00,1.587689631s,2.06
2023-01-21 05:54:03.154283953 +0000 UTC m=+28681.113197183,10000,3000,7995,syncMap,509.807153ms,1.414721011s,2.78,1.313091524s,2.58,509.807153ms,1.00
2023-01-21 05:54:06.565338137 +0000 UTC m=+28684.524357136,10000,3000,7996,hashMap,548.509627ms,1.6385341s,2.99,548.509627ms,1.00,1.222646772s,2.23
2023-01-21 05:54:08.677222727 +0000 UTC m=+28686.636241746,10000,3000,7997,goMap,239.83918ms,239.83918ms,1.00,783.490624ms,3.27,1.087448805s,4.53
2023-01-21 05:54:12.042894266 +0000 UTC m=+28690.001913261,10000,3000,7998,syncMap,543.801866ms,1.456024967s,2.68,1.364626681s,2.51,543.801866ms,1.00
2023-01-21 05:54:16.633431303 +0000 UTC m=+28694.592450301,10000,3000,7999,hashMap,1.375512171s,1.508964352s,1.10,1.375512171s,1.00,1.704783062s,1.24
2023-01-21 05:54:21.470102155 +0000 UTC m=+28699.429121154,10000,3000,8000,goMap,1.3094617s,1.3094617s,1.00,1.40404411s,1.07,2.060190513s,1.57
2023-01-21 05:54:24.040966931 +0000 UTC m=+28701.999985932,10000,3000,8001,goMap,329.586322ms,329.586322ms,1.00,736.792828ms,2.24,1.503329489s,4.56
2023-01-21 05:54:26.991614526 +0000 UTC m=+28704.950633516,10000,3000,8002,syncMap,390.435493ms,1.063426204s,2.72,1.4956748s,3.83,390.435493ms,1.00
2023-01-21 05:54:30.466470964 +0000 UTC m=+28708.425489966,10000,3000,8003,hashMap,1.008268888s,1.058339048s,1.05,1.008268888s,1.00,1.407333903s,1.40
2023-01-21 05:54:35.326488481 +0000 UTC m=+28713.285544480,10000,3000,8004,goMap,1.446716427s,1.446716427s,1.00,1.486505731s,1.03,1.925908521s,1.33
2023-01-21 05:54:37.690320435 +0000 UTC m=+28715.649376433,10000,3000,8005,goMap,298.664689ms,298.664689ms,1.00,584.276804ms,1.96,1.479946221s,4.96
2023-01-21 05:54:42.618867181 +0000 UTC m=+28720.577923180,10000,3000,8006,hashMap,1.370407193s,1.377931986s,1.01,1.370407193s,1.00,2.179258076s,1.59
2023-01-21 05:54:45.069826951 +0000 UTC m=+28723.028882951,10000,3000,8007,goMap,250.431034ms,250.431034ms,1.00,759.460455ms,3.03,1.439857356s,5.75
2023-01-21 05:54:49.677777822 +0000 UTC m=+28727.636833822,10000,3000,8008,goMap,1.321366135s,1.321366135s,1.00,1.375106367s,1.04,1.910520773s,1.45
2023-01-21 05:54:51.96787425 +0000 UTC m=+28729.926930251,10000,3000,8009,goMap,247.097371ms,247.097371ms,1.00,1.703623011s,6.89,338.349386ms,1.37
2023-01-21 05:54:55.897319725 +0000 UTC m=+28733.856375725,10000,3000,8010,hashMap,686.22438ms,1.825772882s,2.66,686.22438ms,1.00,1.416433192s,2.06
2023-01-21 05:54:59.244949653 +0000 UTC m=+28737.204005655,10000,3000,8011,goMap,584.728461ms,584.728461ms,1.00,898.618532ms,1.54,1.860961281s,3.18
2023-01-21 05:55:02.669007192 +0000 UTC m=+28740.628063207,10000,3000,8012,syncMap,737.692721ms,1.129552996s,1.53,1.555699984s,2.11,737.692721ms,1.00
2023-01-21 05:55:06.824889384 +0000 UTC m=+28744.783940000,10000,3000,8013,goMap,918.643364ms,918.643364ms,1.00,1.376025516s,1.50,1.860056637s,2.02
2023-01-21 05:55:09.811531561 +0000 UTC m=+28747.770582176,10000,3000,8014,hashMap,198.824379ms,1.345428678s,6.77,198.824379ms,1.00,1.441368976s,7.25
2023-01-21 05:55:13.716635852 +0000 UTC m=+28751.675686470,10000,3000,8015,hashMap,1.052239706s,1.357783611s,1.29,1.052239706s,1.00,1.494155129s,1.42
2023-01-21 05:55:16.676883677 +0000 UTC m=+28754.635934295,10000,3000,8016,hashMap,302.515829ms,1.417123595s,4.68,302.515829ms,1.00,1.238425652s,4.09
2023-01-21 05:55:20.532395308 +0000 UTC m=+28758.491445923,10000,3000,8017,hashMap,797.963486ms,1.662205058s,2.08,797.963486ms,1.00,1.394388064s,1.75
2023-01-21 05:55:23.666598972 +0000 UTC m=+28761.625649587,10000,3000,8018,goMap,699.016834ms,699.016834ms,1.00,774.818284ms,1.11,1.65889972s,2.37
2023-01-21 05:55:28.609038823 +0000 UTC m=+28766.568089437,10000,3000,8019,goMap,1.27191457s,1.27191457s,1.00,1.365512633s,1.07,2.304074374s,1.81
2023-01-21 05:55:30.963339135 +0000 UTC m=+28768.922389751,10000,3000,8020,goMap,221.747609ms,221.747609ms,1.00,697.006276ms,3.14,1.434535308s,6.47
2023-01-21 05:55:35.377507545 +0000 UTC m=+28773.336218672,10000,3000,8021,hashMap,1.269053624s,1.371525664s,1.08,1.269053624s,1.00,1.772166557s,1.40
2023-01-21 05:55:38.39499114 +0000 UTC m=+28776.353702253,10000,3000,8022,hashMap,195.647685ms,1.477948727s,7.55,195.647685ms,1.00,1.342781472s,6.86
2023-01-21 05:55:41.869220415 +0000 UTC m=+28779.827931540,10000,3000,8023,hashMap,692.823596ms,1.32140464s,1.91,692.823596ms,1.00,1.458891727s,2.11
2023-01-21 05:55:44.758168159 +0000 UTC m=+28782.716879267,10000,3000,8024,syncMap,299.951347ms,1.382029137s,4.61,1.205888115s,4.02,299.951347ms,1.00
2023-01-21 05:55:48.480638749 +0000 UTC m=+28786.439349858,10000,3000,8025,hashMap,724.671433ms,1.545828799s,2.13,724.671433ms,1.00,1.450924685s,2.00
2023-01-21 05:55:51.444480722 +0000 UTC m=+28789.403191831,10000,3000,8026,syncMap,370.18656ms,1.347059004s,3.64,1.245212264s,3.36,370.18656ms,1.00
2023-01-21 05:55:55.871132868 +0000 UTC m=+28793.829843980,10000,3000,8027,hashMap,1.403883335s,1.593040626s,1.13,1.403883335s,1.00,1.428764833s,1.02
2023-01-21 05:55:59.349865134 +0000 UTC m=+28797.308576244,10000,3000,8028,syncMap,702.683065ms,1.466499579s,2.09,1.308554857s,1.86,702.683065ms,1.00
2023-01-21 05:56:04.03873324 +0000 UTC m=+28801.997444350,10000,3000,8029,hashMap,1.429302921s,1.432944175s,1.00,1.429302921s,1.00,1.825151273s,1.28
2023-01-21 05:56:08.323111882 +0000 UTC m=+28806.282135368,10000,3000,8030,hashMap,1.344060597s,1.355030113s,1.01,1.344060597s,1.00,1.584209352s,1.18
2023-01-21 05:56:11.123385131 +0000 UTC m=+28809.082408618,10000,3000,8031,goMap,240.085806ms,240.085806ms,1.00,1.119898568s,4.66,1.438960396s,5.99
2023-01-21 05:56:13.889475123 +0000 UTC m=+28811.848498615,10000,3000,8032,hashMap,321.786742ms,1.062322121s,3.30,321.786742ms,1.00,1.38038204s,4.29
2023-01-21 05:56:18.69992389 +0000 UTC m=+28816.658947376,10000,3000,8033,goMap,1.275869781s,1.275869781s,1.00,1.363901447s,1.07,2.169540147s,1.70
2023-01-21 05:56:21.362326507 +0000 UTC m=+28819.321349993,10000,3000,8034,hashMap,218.622124ms,1.014764828s,4.64,218.622124ms,1.00,1.427914099s,6.53
2023-01-21 05:56:24.890056889 +0000 UTC m=+28822.849080387,10000,3000,8035,hashMap,922.635486ms,1.212339795s,1.31,922.635486ms,1.00,1.391664255s,1.51
2023-01-21 05:56:27.934754762 +0000 UTC m=+28825.893778248,10000,3000,8036,syncMap,438.565247ms,1.428722983s,3.26,1.176284002s,2.68,438.565247ms,1.00
2023-01-21 05:56:32.665262915 +0000 UTC m=+28830.624286423,10000,3000,8037,hashMap,1.384378956s,1.47485703s,1.07,1.384378956s,1.00,1.870282889s,1.35
2023-01-21 05:56:36.076392082 +0000 UTC m=+28834.035467574,10000,3000,8038,syncMap,559.725441ms,1.490424962s,2.66,1.359275349s,2.43,559.725441ms,1.00
2023-01-21 05:56:39.804917187 +0000 UTC m=+28837.763992683,10000,3000,8039,hashMap,728.905601ms,1.576096614s,2.16,728.905601ms,1.00,1.4223485s,1.95
2023-01-21 05:56:42.536439875 +0000 UTC m=+28840.495515366,10000,3000,8040,syncMap,199.13218ms,1.068802453s,5.37,1.46263337s,7.35,199.13218ms,1.00
2023-01-21 05:56:46.388218992 +0000 UTC m=+28844.347294484,10000,3000,8041,hashMap,725.844807ms,1.739815987s,2.40,725.844807ms,1.00,1.384922434s,1.91
2023-01-21 05:56:49.402628323 +0000 UTC m=+28847.361703817,10000,3000,8042,hashMap,562.470772ms,787.636156ms,1.40,562.470772ms,1.00,1.662729483s,2.96
2023-01-21 05:56:54.436003002 +0000 UTC m=+28852.395078502,10000,3000,8043,goMap,1.378638347s,1.378638347s,1.00,1.462022034s,1.06,2.190910741s,1.59
2023-01-21 05:56:56.991638757 +0000 UTC m=+28854.950714252,10000,3000,8044,goMap,246.060985ms,246.060985ms,1.00,806.387267ms,3.28,1.502112038s,6.10
2023-01-21 05:57:01.227268035 +0000 UTC m=+28859.186343527,10000,3000,8045,hashMap,1.221359472s,1.260600298s,1.03,1.221359472s,1.00,1.752615205s,1.43
2023-01-21 05:57:05.304820896 +0000 UTC m=+28863.263891324,10000,3000,8046,hashMap,1.070196175s,1.429892599s,1.34,1.070196175s,1.00,1.576518661s,1.47
2023-01-21 05:57:08.58635979 +0000 UTC m=+28866.545430219,10000,3000,8047,hashMap,224.989418ms,1.484861486s,6.60,224.989418ms,1.00,1.570228469s,6.98
2023-01-21 05:57:12.457388146 +0000 UTC m=+28870.416458575,10000,3000,8048,hashMap,921.094772ms,1.440132944s,1.56,921.094772ms,1.00,1.508811164s,1.64
2023-01-21 05:57:15.690465995 +0000 UTC m=+28873.649536433,10000,3000,8049,syncMap,955.624604ms,1.270182261s,1.33,1.005960738s,1.05,955.624604ms,1.00
2023-01-21 05:57:19.670665748 +0000 UTC m=+28877.629736178,10000,3000,8050,goMap,842.395028ms,842.395028ms,1.00,1.444491448s,1.71,1.691790244s,2.01
2023-01-21 05:57:24.19346771 +0000 UTC m=+28882.152538150,10000,3000,8051,hashMap,1.370498745s,1.448981075s,1.06,1.370498745s,1.00,1.702136905s,1.24
2023-01-21 05:57:26.981992478 +0000 UTC m=+28884.941062918,10000,3000,8052,goMap,237.183592ms,237.183592ms,1.00,1.075855215s,4.54,1.474466229s,6.22
2023-01-21 05:57:29.84285231 +0000 UTC m=+28887.801922739,10000,3000,8053,hashMap,261.737352ms,1.147371086s,4.38,261.737352ms,1.00,1.450489118s,5.54
2023-01-21 05:57:32.988546564 +0000 UTC m=+28890.947616994,10000,3000,8054,syncMap,580.969173ms,1.083821825s,1.87,1.479913398s,2.55,580.969173ms,1.00
2023-01-21 05:57:36.984359226 +0000 UTC m=+28894.943445262,10000,3000,8055,hashMap,971.540523ms,1.486169059s,1.53,971.540523ms,1.00,1.536909287s,1.58
2023-01-21 05:57:39.691789262 +0000 UTC m=+28897.650875292,10000,3000,8056,syncMap,243.873953ms,977.841614ms,4.01,1.484672064s,6.09,243.873953ms,1.00
2023-01-21 05:57:43.82742657 +0000 UTC m=+28901.786512599,10000,3000,8057,hashMap,1.243026069s,1.424118983s,1.15,1.243026069s,1.00,1.467502744s,1.18
2023-01-21 05:57:46.116929665 +0000 UTC m=+28904.076015694,10000,3000,8058,goMap,215.261285ms,215.261285ms,1.00,1.730104247s,8.04,343.014996ms,1.59
2023-01-21 05:57:49.435226229 +0000 UTC m=+28907.394312264,10000,3000,8059,hashMap,675.684352ms,1.955137473s,2.89,675.684352ms,1.00,686.337562ms,1.02
2023-01-21 05:57:52.428863477 +0000 UTC m=+28910.387949504,10000,3000,8060,goMap,619.670882ms,619.670882ms,1.00,866.152398ms,1.40,1.504604449s,2.43
2023-01-21 05:57:55.830871559 +0000 UTC m=+28913.789957588,10000,3000,8061,syncMap,695.962116ms,1.479403739s,2.13,1.225546771s,1.76,695.962116ms,1.00
2023-01-21 05:57:59.168945393 +0000 UTC m=+28917.128031424,10000,3000,8062,hashMap,639.400421ms,1.217199708s,1.90,639.400421ms,1.00,1.479996256s,2.31
2023-01-21 05:58:03.985366685 +0000 UTC m=+28921.944452719,10000,3000,8063,goMap,1.41305982s,1.41305982s,1.00,1.415023431s,1.00,1.9873105s,1.41
2023-01-21 05:58:06.274567564 +0000 UTC m=+28924.233650270,10000,3000,8064,goMap,269.137916ms,269.137916ms,1.00,550.831811ms,2.05,1.468207896s,5.46
2023-01-21 05:58:09.475024162 +0000 UTC m=+28927.434106865,10000,3000,8065,syncMap,572.288467ms,1.183950077s,2.07,1.443243408s,2.52,572.288467ms,1.00
2023-01-21 05:58:13.338736305 +0000 UTC m=+28931.297819007,10000,3000,8066,hashMap,879.513795ms,1.525275086s,1.73,879.513795ms,1.00,1.45779483s,1.66
2023-01-21 05:58:17.717538904 +0000 UTC m=+28935.676621607,10000,3000,8067,hashMap,1.221715874s,1.298463339s,1.06,1.221715874s,1.00,1.857684102s,1.52
2023-01-21 05:58:20.797362113 +0000 UTC m=+28938.756444818,10000,3000,8068,hashMap,230.483553ms,1.466294897s,6.36,230.483553ms,1.00,1.382036466s,6.00
2023-01-21 05:58:25.015603887 +0000 UTC m=+28942.974686595,10000,3000,8069,goMap,1.067396609s,1.067396609s,1.00,1.388914304s,1.30,1.760651406s,1.65
2023-01-21 05:58:27.401268212 +0000 UTC m=+28945.360350917,10000,3000,8070,goMap,264.917266ms,264.917266ms,1.00,606.85676ms,2.29,1.51288491s,5.71
2023-01-21 05:58:32.111892143 +0000 UTC m=+28950.070974845,10000,3000,8071,hashMap,1.338763796s,1.46604298s,1.10,1.338763796s,1.00,1.904869911s,1.42
2023-01-21 05:58:34.810142416 +0000 UTC m=+28952.769225118,10000,3000,8072,syncMap,231.900596ms,1.475632985s,6.36,989.588055ms,4.27,231.900596ms,1.00
2023-01-21 05:58:39.397306113 +0000 UTC m=+28957.356212153,10000,3000,8073,goMap,1.389643434s,1.389643434s,1.00,1.424679174s,1.03,1.771709848s,1.27
2023-01-21 05:58:44.138142227 +0000 UTC m=+28962.097048260,10000,3000,8074,goMap,1.256840081s,1.256840081s,1.00,1.414185307s,1.13,2.06882219s,1.65
2023-01-21 05:58:46.439816656 +0000 UTC m=+28964.398722690,10000,3000,8075,goMap,263.78971ms,263.78971ms,1.00,613.238937ms,2.32,1.423498576s,5.40
2023-01-21 05:58:51.025832845 +0000 UTC m=+28968.984738879,10000,3000,8076,hashMap,1.329181849s,1.423670258s,1.07,1.329181849s,1.00,1.831969023s,1.38
2023-01-21 05:58:53.372826716 +0000 UTC m=+28971.331732751,10000,3000,8077,goMap,223.291283ms,223.291283ms,1.00,596.094175ms,2.67,1.526615284s,6.84
