"Date, NumSims, NumFimsMsgs, Sim #, Winning Map, Winning Time, GoMap Time, Win-GoMap Diff, HashMap Time, Win-HashMap Diff, SyncMap Time, Win-SyncMap Diff"
2023-01-23 03:43:14.461698937 +0000 UTC m=+3323.406133836,20000,3000,729,syncMap,221.677489ms,240.977621ms,1.09,1.030102789s,4.65,221.677489ms,1.00
2023-01-23 03:43:17.439997765 +0000 UTC m=+3326.384432661,20000,3000,730,syncMap,207.628976ms,1.73774754s,8.37,1.031698204s,4.97,207.628976ms,1.00
2023-01-23 03:43:22.352888399 +0000 UTC m=+3331.297323299,20000,3000,731,goMap,967.202371ms,967.202371ms,1.00,1.218684896s,1.26,2.726032247s,2.82
2023-01-23 03:43:25.253889348 +0000 UTC m=+3334.198324247,20000,3000,732,goMap,242.061545ms,242.061545ms,1.00,2.413474974s,9.97,244.350497ms,1.01
2023-01-23 03:43:28.484485714 +0000 UTC m=+3337.428024112,20000,3000,733,syncMap,250.524147ms,295.25243ms,1.18,2.682172251s,10.71,250.524147ms,1.00
2023-01-23 03:43:30.380039495 +0000 UTC m=+3339.323577896,20000,3000,734,syncMap,225.799247ms,228.22459ms,1.01,1.440495779s,6.38,225.799247ms,1.00
2023-01-23 03:43:35.759321526 +0000 UTC m=+3344.702859924,20000,3000,735,hashMap,216.97068ms,2.421588647s,11.16,216.97068ms,1.00,2.73980597s,12.63
2023-01-23 03:43:38.573828236 +0000 UTC m=+3347.517366631,20000,3000,736,goMap,200.353499ms,200.353499ms,1.00,2.407293507s,12.02,205.948471ms,1.03
2023-01-23 03:43:41.678790273 +0000 UTC m=+3350.622328676,20000,3000,737,syncMap,208.227079ms,791.606299ms,3.80,2.103955117s,10.10,208.227079ms,1.00
2023-01-23 03:43:46.592647354 +0000 UTC m=+3355.536185751,20000,3000,738,hashMap,257.627009ms,2.182914722s,8.47,257.627009ms,1.00,2.472168503s,9.60
2023-01-23 03:43:48.830406654 +0000 UTC m=+3357.773945051,20000,3000,739,syncMap,217.887211ms,230.594952ms,1.06,1.788212671s,8.21,217.887211ms,1.00
2023-01-23 03:43:51.515474053 +0000 UTC m=+3360.459012460,20000,3000,740,goMap,207.162162ms,207.162162ms,1.00,2.253070998s,10.88,223.786415ms,1.08
2023-01-23 03:43:54.079604013 +0000 UTC m=+3363.023142412,20000,3000,741,syncMap,196.641107ms,302.867341ms,1.54,2.063535376s,10.49,196.641107ms,1.00
2023-01-23 03:43:56.578181363 +0000 UTC m=+3365.521719772,20000,3000,742,syncMap,190.670689ms,2.040014538s,10.70,266.637685ms,1.40,190.670689ms,1.00
2023-01-23 03:43:59.2126478 +0000 UTC m=+3368.156356163,20000,3000,743,syncMap,170.21842ms,2.254531554s,13.24,208.907752ms,1.23,170.21842ms,1.00
2023-01-23 03:44:03.771314177 +0000 UTC m=+3372.715022546,20000,3000,744,hashMap,200.706358ms,2.119470169s,10.56,200.706358ms,1.00,2.23765493s,11.15
2023-01-23 03:44:06.453609303 +0000 UTC m=+3375.397317665,20000,3000,745,hashMap,189.112159ms,201.613201ms,1.07,189.112159ms,1.00,2.29072066s,12.11
2023-01-23 03:44:07.97268518 +0000 UTC m=+3376.916393546,20000,3000,746,syncMap,152.984949ms,193.66709ms,1.27,1.171630629s,7.66,152.984949ms,1.00
2023-01-23 03:44:12.707693394 +0000 UTC m=+3381.651401758,20000,3000,747,hashMap,214.512001ms,2.212715817s,10.32,214.512001ms,1.00,2.306870416s,10.75
2023-01-23 03:44:14.828871525 +0000 UTC m=+3383.772579888,20000,3000,748,goMap,186.053131ms,186.053131ms,1.00,1.733012232s,9.31,201.035875ms,1.08
2023-01-23 03:44:17.249878054 +0000 UTC m=+3386.193586420,20000,3000,749,goMap,163.854299ms,163.854299ms,1.00,2.059066526s,12.57,196.437172ms,1.20
2023-01-23 03:44:19.310933635 +0000 UTC m=+3388.254641998,20000,3000,750,goMap,165.73952ms,165.73952ms,1.00,1.723639436s,10.40,170.765149ms,1.03
2023-01-23 03:44:23.812009439 +0000 UTC m=+3392.755717807,20000,3000,751,hashMap,234.758597ms,2.063160111s,8.79,234.758597ms,1.00,2.202328556s,9.38
2023-01-23 03:44:25.781842953 +0000 UTC m=+3394.725551319,20000,3000,752,goMap,173.856286ms,173.856286ms,1.00,1.61273845s,9.28,182.278283ms,1.05
2023-01-23 03:44:28.320505174 +0000 UTC m=+3397.262283413,20000,3000,753,goMap,161.084493ms,161.084493ms,1.00,2.180917019s,13.54,193.787026ms,1.20
2023-01-23 03:44:30.814627582 +0000 UTC m=+3399.756405827,20000,3000,754,syncMap,156.786798ms,531.675835ms,3.39,1.804111299s,11.51,156.786798ms,1.00
2023-01-23 03:44:32.937206326 +0000 UTC m=+3401.878984573,20000,3000,755,syncMap,180.914549ms,1.165414551s,6.44,775.293643ms,4.29,180.914549ms,1.00
2023-01-23 03:44:37.602569266 +0000 UTC m=+3406.544347509,20000,3000,756,hashMap,215.732539ms,2.106389054s,9.76,215.732539ms,1.00,2.342338733s,10.86
2023-01-23 03:44:39.748950178 +0000 UTC m=+3408.690728417,20000,3000,757,syncMap,164.139842ms,167.803161ms,1.02,1.813638593s,11.05,164.139842ms,1.00
2023-01-23 03:44:42.33759926 +0000 UTC m=+3411.279377501,20000,3000,758,goMap,168.501641ms,168.501641ms,1.00,2.216089883s,13.15,203.154942ms,1.21
2023-01-23 03:44:44.809179033 +0000 UTC m=+3413.750957283,20000,3000,759,syncMap,183.805387ms,444.386155ms,2.42,1.842382313s,10.02,183.805387ms,1.00
2023-01-23 03:44:49.333622248 +0000 UTC m=+3418.275400494,20000,3000,760,hashMap,234.702318ms,2.00895109s,8.56,234.702318ms,1.00,2.279882542s,9.71
2023-01-23 03:44:51.407450162 +0000 UTC m=+3420.349228403,20000,3000,761,syncMap,182.748141ms,188.658597ms,1.03,1.701314148s,9.31,182.748141ms,1.00
2023-01-23 03:44:54.138315999 +0000 UTC m=+3423.080094240,20000,3000,762,syncMap,175.84358ms,291.065523ms,1.66,2.263061741s,12.87,175.84358ms,1.00
2023-01-23 03:44:57.259685698 +0000 UTC m=+3426.201463948,20000,3000,763,syncMap,211.512457ms,2.617343874s,12.37,291.18685ms,1.38,211.512457ms,1.00
2023-01-23 03:45:02.341963781 +0000 UTC m=+3431.285692971,20000,3000,764,hashMap,201.165028ms,2.351140722s,11.69,201.165028ms,1.00,2.530917154s,12.58
2023-01-23 03:45:05.138309419 +0000 UTC m=+3434.082038601,20000,3000,765,hashMap,189.968496ms,206.92823ms,1.09,189.968496ms,1.00,2.398498421s,12.63
2023-01-23 03:45:07.77160234 +0000 UTC m=+3436.715331527,20000,3000,766,goMap,191.839116ms,191.839116ms,1.00,486.030573ms,2.53,1.951935795s,10.17
2023-01-23 03:45:09.35922906 +0000 UTC m=+3438.302958241,20000,3000,767,syncMap,177.208644ms,203.024013ms,1.15,1.206466978s,6.81,177.208644ms,1.00
2023-01-23 03:45:14.163465319 +0000 UTC m=+3443.107194504,20000,3000,768,hashMap,227.76397ms,2.007076207s,8.81,227.76397ms,1.00,2.568416712s,11.28
2023-01-23 03:45:17.146400823 +0000 UTC m=+3446.090130005,20000,3000,769,goMap,208.440071ms,208.440071ms,1.00,209.675027ms,1.01,2.563838554s,12.30
2023-01-23 03:45:18.624947755 +0000 UTC m=+3447.568676948,20000,3000,770,syncMap,187.392643ms,210.376627ms,1.12,1.079777425s,5.76,187.392643ms,1.00
2023-01-23 03:45:23.331665244 +0000 UTC m=+3452.275394427,20000,3000,771,hashMap,201.254823ms,2.0073898s,9.97,201.254823ms,1.00,2.497155219s,12.41
2023-01-23 03:45:26.267249519 +0000 UTC m=+3455.210978709,20000,3000,772,goMap,201.931046ms,201.931046ms,1.00,227.756546ms,1.13,2.504899067s,12.40
2023-01-23 03:45:29.004098759 +0000 UTC m=+3457.947774023,20000,3000,773,syncMap,175.310212ms,198.189769ms,1.13,2.362291269s,13.47,175.310212ms,1.00
2023-01-23 03:45:34.711810082 +0000 UTC m=+3463.655485318,20000,3000,774,hashMap,273.742667ms,2.926222896s,10.69,273.742667ms,1.00,2.506766854s,9.16
2023-01-23 03:45:37.259418675 +0000 UTC m=+3466.203093907,20000,3000,775,syncMap,198.40432ms,217.235359ms,1.09,2.13100582s,10.74,198.40432ms,1.00
2023-01-23 03:45:39.995358194 +0000 UTC m=+3468.939033431,20000,3000,776,syncMap,238.98633ms,514.20639ms,2.15,1.981345154s,8.29,238.98633ms,1.00
2023-01-23 03:45:45.255695803 +0000 UTC m=+3474.199371038,20000,3000,777,hashMap,237.955613ms,2.438917339s,10.25,237.955613ms,1.00,2.582289838s,10.85
2023-01-23 03:45:48.378882467 +0000 UTC m=+3477.322557704,20000,3000,778,goMap,242.393196ms,242.393196ms,1.00,275.461497ms,1.14,2.604379863s,10.74
2023-01-23 03:45:51.296699003 +0000 UTC m=+3480.240374234,20000,3000,779,syncMap,195.272991ms,208.465894ms,1.07,2.513062375s,12.87,195.272991ms,1.00
2023-01-23 03:45:56.848581881 +0000 UTC m=+3485.792257114,20000,3000,780,hashMap,254.248681ms,2.888654976s,11.36,254.248681ms,1.00,2.407862378s,9.47
2023-01-23 03:45:59.801517198 +0000 UTC m=+3488.745302857,20000,3000,781,goMap,235.12916ms,235.12916ms,1.00,2.469921988s,10.50,246.910916ms,1.05
2023-01-23 03:46:02.627892269 +0000 UTC m=+3491.571677933,20000,3000,782,goMap,219.64335ms,219.64335ms,1.00,2.347951303s,10.69,257.536951ms,1.17
2023-01-23 03:46:05.521378645 +0000 UTC m=+3494.465164304,20000,3000,783,syncMap,194.072059ms,258.879225ms,1.33,2.438915579s,12.57,194.072059ms,1.00
2023-01-23 03:46:08.584859257 +0000 UTC m=+3497.528644916,20000,3000,784,syncMap,253.615909ms,2.549975362s,10.05,258.89674ms,1.02,253.615909ms,1.00
2023-01-23 03:46:14.299362961 +0000 UTC m=+3503.243148626,20000,3000,785,hashMap,274.505526ms,2.392043917s,8.71,274.505526ms,1.00,3.04697986s,11.10
2023-01-23 03:46:17.688990142 +0000 UTC m=+3506.632775801,20000,3000,786,hashMap,207.41902ms,211.654167ms,1.02,207.41902ms,1.00,2.969294163s,14.32
2023-01-23 03:46:20.480892669 +0000 UTC m=+3509.424678333,20000,3000,787,hashMap,218.332566ms,218.511321ms,1.00,218.332566ms,1.00,2.354068629s,10.78
2023-01-23 03:46:22.209746747 +0000 UTC m=+3511.153532411,20000,3000,788,goMap,221.191066ms,221.191066ms,1.00,1.268478963s,5.73,238.140073ms,1.08
2023-01-23 03:46:25.14626492 +0000 UTC m=+3514.090050588,20000,3000,789,syncMap,212.663424ms,1.906746777s,8.97,815.712767ms,3.84,212.663424ms,1.00
2023-01-23 03:46:30.439776113 +0000 UTC m=+3519.383548305,20000,3000,790,hashMap,254.11515ms,2.36682591s,9.31,254.11515ms,1.00,2.671570639s,10.51
2023-01-23 03:46:31.913180069 +0000 UTC m=+3520.856952269,20000,3000,791,goMap,202.509508ms,202.509508ms,1.00,1.05595812s,5.21,213.867587ms,1.06
2023-01-23 03:46:34.258029056 +0000 UTC m=+3523.201801251,20000,3000,792,syncMap,199.968654ms,222.432432ms,1.11,1.92142239s,9.61,199.968654ms,1.00
2023-01-23 03:46:39.825619397 +0000 UTC m=+3528.769391590,20000,3000,793,hashMap,299.71697ms,2.853443864s,9.52,299.71697ms,1.00,2.413402283s,8.05
2023-01-23 03:46:42.806438252 +0000 UTC m=+3531.750210450,20000,3000,794,hashMap,218.95112ms,246.893228ms,1.13,218.95112ms,1.00,2.51380127s,11.48
2023-01-23 03:46:46.00904061 +0000 UTC m=+3534.952812835,20000,3000,795,hashMap,220.529191ms,227.503945ms,1.03,220.529191ms,1.00,2.753155477s,12.48
2023-01-23 03:46:47.757190845 +0000 UTC m=+3536.700963044,20000,3000,796,syncMap,197.811042ms,211.732254ms,1.07,1.337585163s,6.76,197.811042ms,1.00
2023-01-23 03:46:50.603645072 +0000 UTC m=+3539.547417271,20000,3000,797,syncMap,193.501476ms,381.184707ms,1.97,2.270668765s,11.73,193.501476ms,1.00
2023-01-23 03:46:54.246592831 +0000 UTC m=+3543.190365023,20000,3000,798,syncMap,244.30187ms,1.476401975s,6.04,1.920945648s,7.86,244.30187ms,1.00
2023-01-23 03:46:59.897871694 +0000 UTC m=+3548.839011893,20000,3000,799,hashMap,241.791869ms,2.452464931s,10.14,241.791869ms,1.00,2.953384426s,12.21
2023-01-23 03:47:03.140082135 +0000 UTC m=+3552.081222334,20000,3000,800,goMap,254.307693ms,254.307693ms,1.00,2.658343505s,10.45,311.232123ms,1.22
2023-01-23 03:47:06.047544478 +0000 UTC m=+3554.988684686,20000,3000,801,goMap,193.234695ms,193.234695ms,1.00,2.39899182s,12.41,313.994952ms,1.62
2023-01-23 03:47:09.217181857 +0000 UTC m=+3558.158322056,20000,3000,802,syncMap,196.18094ms,263.850607ms,1.34,2.70821522s,13.80,196.18094ms,1.00
2023-01-23 03:47:12.192272618 +0000 UTC m=+3561.133412824,20000,3000,803,goMap,206.412252ms,206.412252ms,1.00,2.543006372s,12.32,224.678274ms,1.09
2023-01-23 03:47:15.307368107 +0000 UTC m=+3564.248508382,20000,3000,804,syncMap,199.500365ms,2.621727934s,13.14,292.029512ms,1.46,199.500365ms,1.00
2023-01-23 03:47:20.376627246 +0000 UTC m=+3569.317767451,20000,3000,805,hashMap,238.63042ms,2.090386166s,8.76,238.63042ms,1.00,2.73903511s,11.48
2023-01-23 03:47:23.967885485 +0000 UTC m=+3572.909025683,20000,3000,806,goMap,197.847068ms,197.847068ms,1.00,227.31558ms,1.15,3.164798513s,16.00
2023-01-23 03:47:25.828885572 +0000 UTC m=+3574.770025776,20000,3000,807,syncMap,210.143802ms,224.523812ms,1.07,1.425242006s,6.78,210.143802ms,1.00
2023-01-23 03:47:28.875807155 +0000 UTC m=+3577.819651314,20000,3000,808,syncMap,188.145862ms,206.91079ms,1.10,2.653545017s,14.10,188.145862ms,1.00
2023-01-23 03:47:32.292509516 +0000 UTC m=+3581.236353648,20000,3000,809,syncMap,255.472371ms,1.018916723s,3.99,2.141152009s,8.38,255.472371ms,1.00
2023-01-23 03:47:37.451708113 +0000 UTC m=+3586.395552242,20000,3000,810,hashMap,227.173543ms,2.325551406s,10.24,227.173543ms,1.00,2.605531825s,11.47
2023-01-23 03:47:39.898814533 +0000 UTC m=+3588.842658664,20000,3000,811,goMap,208.626198ms,208.626198ms,1.00,1.945556831s,9.33,291.79325ms,1.40
2023-01-23 03:47:42.983575494 +0000 UTC m=+3591.927419625,20000,3000,812,syncMap,236.064954ms,255.538429ms,1.08,2.592160901s,10.98,236.064954ms,1.00
2023-01-23 03:47:46.48464666 +0000 UTC m=+3595.428490796,20000,3000,813,syncMap,216.001958ms,1.376643355s,6.37,1.907257361s,8.83,216.001958ms,1.00
2023-01-23 03:47:49.320524441 +0000 UTC m=+3598.264368573,20000,3000,814,syncMap,218.751977ms,2.359527838s,10.79,256.595514ms,1.17,218.751977ms,1.00
2023-01-23 03:47:54.247864746 +0000 UTC m=+3603.191708875,20000,3000,815,hashMap,197.146711ms,2.435062311s,12.35,197.146711ms,1.00,2.294195397s,11.64
2023-01-23 03:47:56.941948675 +0000 UTC m=+3605.885792805,20000,3000,816,goMap,192.729304ms,192.729304ms,1.00,201.037749ms,1.04,2.299369649s,11.93
2023-01-23 03:47:58.681784922 +0000 UTC m=+3607.625596816,20000,3000,817,goMap,214.89218ms,214.89218ms,1.00,1.303783349s,6.07,220.161894ms,1.02
2023-01-23 03:48:01.525682876 +0000 UTC m=+3610.469494768,20000,3000,818,goMap,180.04679ms,180.04679ms,1.00,2.467859092s,13.71,195.08309ms,1.08
2023-01-23 03:48:04.789476613 +0000 UTC m=+3613.733288506,20000,3000,819,syncMap,292.964531ms,1.05679131s,3.61,1.912774336s,6.53,292.964531ms,1.00
2023-01-23 03:48:07.45499079 +0000 UTC m=+3616.398802679,20000,3000,820,syncMap,182.617831ms,2.213011429s,12.12,268.924024ms,1.47,182.617831ms,1.00
2023-01-23 03:48:11.413750681 +0000 UTC m=+3620.357562577,20000,3000,821,hashMap,220.400773ms,2.40269979s,10.90,220.400773ms,1.00,1.334386583s,6.05
2023-01-23 03:48:15.424777245 +0000 UTC m=+3624.368589149,20000,3000,822,hashMap,212.123442ms,1.218026751s,5.74,212.123442ms,1.00,2.579372557s,12.16
2023-01-23 03:48:18.576142051 +0000 UTC m=+3627.519953943,20000,3000,823,goMap,223.102866ms,223.102866ms,1.00,296.558252ms,1.33,2.630722179s,11.79
2023-01-23 03:48:20.14555359 +0000 UTC m=+3629.089365477,20000,3000,824,syncMap,183.429091ms,198.376166ms,1.08,1.186761242s,6.47,183.429091ms,1.00
2023-01-23 03:48:25.012047776 +0000 UTC m=+3633.955859667,20000,3000,825,hashMap,242.900129ms,2.191337477s,9.02,242.900129ms,1.00,2.431095946s,10.01
2023-01-23 03:48:27.419124844 +0000 UTC m=+3636.362936735,20000,3000,826,goMap,213.534538ms,213.534538ms,1.00,1.972541009s,9.24,219.648288ms,1.03
2023-01-23 03:48:30.080122102 +0000 UTC m=+3639.024088010,20000,3000,827,goMap,205.525934ms,205.525934ms,1.00,2.22906146s,10.85,225.529ms,1.10
2023-01-23 03:48:32.209674757 +0000 UTC m=+3641.153640660,20000,3000,828,goMap,195.196992ms,195.196992ms,1.00,1.736410487s,8.90,197.038477ms,1.01
2023-01-23 03:48:36.716078075 +0000 UTC m=+3645.660043977,20000,3000,829,hashMap,223.951939ms,1.964466501s,8.77,223.951939ms,1.00,2.317146761s,10.35
2023-01-23 03:48:39.257999327 +0000 UTC m=+3648.201965228,20000,3000,830,goMap,242.405016ms,242.405016ms,1.00,319.976645ms,1.32,1.978544756s,8.16
2023-01-23 03:48:40.739729892 +0000 UTC m=+3649.683695793,20000,3000,831,syncMap,162.780856ms,199.091437ms,1.22,1.118874097s,6.87,162.780856ms,1.00
2023-01-23 03:48:42.945149462 +0000 UTC m=+3651.889115369,20000,3000,832,syncMap,175.251867ms,1.801014124s,10.28,228.282776ms,1.30,175.251867ms,1.00
2023-01-23 03:48:45.929477365 +0000 UTC m=+3654.873443273,20000,3000,833,syncMap,171.068611ms,2.584660401s,15.11,227.582988ms,1.33,171.068611ms,1.00
2023-01-23 03:48:50.604271985 +0000 UTC m=+3659.548237889,20000,3000,834,hashMap,198.727727ms,2.153376719s,10.84,198.727727ms,1.00,2.321837316s,11.68
2023-01-23 03:48:53.329899688 +0000 UTC m=+3662.273865590,20000,3000,835,goMap,179.685888ms,179.685888ms,1.00,188.091728ms,1.05,2.356980704s,13.12
2023-01-23 03:48:54.627851501 +0000 UTC m=+3663.571817411,20000,3000,836,goMap,166.362899ms,166.362899ms,1.00,932.398119ms,5.60,198.277017ms,1.19
2023-01-23 03:48:57.234514786 +0000 UTC m=+3666.178480689,20000,3000,837,goMap,164.280669ms,164.280669ms,1.00,2.251361105s,13.70,190.068011ms,1.16
2023-01-23 03:49:00.264350481 +0000 UTC m=+3669.208212940,20000,3000,838,syncMap,233.705432ms,1.175763559s,5.03,1.618570289s,6.93,233.705432ms,1.00
2023-01-23 03:49:04.492331337 +0000 UTC m=+3673.436193798,20000,3000,839,hashMap,233.239245ms,2.258620417s,9.68,233.239245ms,1.00,1.735218283s,7.44
2023-01-23 03:49:07.761368613 +0000 UTC m=+3676.705231077,20000,3000,840,goMap,261.427769ms,261.427769ms,1.00,371.464849ms,1.42,2.634778167s,10.08
2023-01-23 03:49:10.536264189 +0000 UTC m=+3679.480126654,20000,3000,841,syncMap,178.837975ms,190.662929ms,1.07,2.404275485s,13.44,178.837975ms,1.00
2023-01-23 03:49:13.606385978 +0000 UTC m=+3682.550248437,20000,3000,842,syncMap,188.946747ms,1.066325847s,5.64,1.813741258s,9.60,188.946747ms,1.00
2023-01-23 03:49:18.54035717 +0000 UTC m=+3687.484219634,20000,3000,843,hashMap,255.109032ms,2.28121454s,8.94,255.109032ms,1.00,2.396587547s,9.39
2023-01-23 03:49:21.504449432 +0000 UTC m=+3690.448311897,20000,3000,844,goMap,219.285027ms,219.285027ms,1.00,246.469206ms,1.12,2.497438466s,11.39
2023-01-23 03:49:23.484620923 +0000 UTC m=+3692.428483383,20000,3000,845,syncMap,182.906278ms,275.508006ms,1.51,1.520703714s,8.31,182.906278ms,1.00
2023-01-23 03:49:26.179456683 +0000 UTC m=+3695.123319148,20000,3000,846,syncMap,193.865226ms,426.263989ms,2.20,2.073551521s,10.70,193.865226ms,1.00
2023-01-23 03:49:30.075534524 +0000 UTC m=+3699.019362822,20000,3000,847,syncMap,264.06423ms,2.648748256s,10.03,982.095055ms,3.72,264.06423ms,1.00
2023-01-23 03:49:32.425605631 +0000 UTC m=+3701.369433918,20000,3000,848,syncMap,196.550535ms,1.922922052s,9.78,229.578707ms,1.17,196.550535ms,1.00
2023-01-23 03:49:37.4582501 +0000 UTC m=+3706.402078387,20000,3000,849,hashMap,236.258346ms,2.275034212s,9.63,236.258346ms,1.00,2.520383203s,10.67
2023-01-23 03:49:40.335346449 +0000 UTC m=+3709.279174735,20000,3000,850,goMap,205.074912ms,205.074912ms,1.00,212.175182ms,1.03,2.458826492s,11.99
2023-01-23 03:49:41.711544897 +0000 UTC m=+3710.655373184,20000,3000,851,goMap,187.04719ms,187.04719ms,1.00,988.801891ms,5.29,199.340065ms,1.07
2023-01-23 03:49:44.541848203 +0000 UTC m=+3713.485676490,20000,3000,852,goMap,188.190849ms,188.190849ms,1.00,2.447520366s,13.01,193.692179ms,1.03
2023-01-23 03:49:47.686236077 +0000 UTC m=+3716.630064364,20000,3000,853,syncMap,235.545451ms,1.211147076s,5.14,1.696078329s,7.20,235.545451ms,1.00
2023-01-23 03:49:53.092265814 +0000 UTC m=+3722.036094103,20000,3000,854,hashMap,236.168924ms,2.405524807s,10.19,236.168924ms,1.00,2.763288114s,11.70
2023-01-23 03:49:55.646523653 +0000 UTC m=+3724.590351940,20000,3000,855,syncMap,189.916614ms,225.880779ms,1.19,2.137382457s,11.25,189.916614ms,1.00
2023-01-23 03:49:58.621091647 +0000 UTC m=+3727.564931267,20000,3000,856,syncMap,180.964137ms,506.868367ms,2.80,2.285805742s,12.63,180.964137ms,1.00
2023-01-23 03:50:04.072310257 +0000 UTC m=+3733.016149884,20000,3000,857,hashMap,302.491986ms,2.498842354s,8.26,302.491986ms,1.00,2.648853153s,8.76
2023-01-23 03:50:06.418763232 +0000 UTC m=+3735.362602856,20000,3000,858,syncMap,216.403421ms,219.453333ms,1.01,1.909546483s,8.82,216.403421ms,1.00
2023-01-23 03:50:09.441850734 +0000 UTC m=+3738.385690356,20000,3000,859,syncMap,233.783514ms,242.825142ms,1.04,2.545301499s,10.89,233.783514ms,1.00
2023-01-23 03:50:12.227528271 +0000 UTC m=+3741.171367891,20000,3000,860,syncMap,233.565506ms,243.644435ms,1.04,2.307309776s,9.88,233.565506ms,1.00
2023-01-23 03:50:14.941309833 +0000 UTC m=+3743.885149453,20000,3000,861,syncMap,243.133761ms,2.188173129s,9.00,281.465822ms,1.16,243.133761ms,1.00
2023-01-23 03:50:20.326676323 +0000 UTC m=+3749.270515947,20000,3000,862,hashMap,246.126927ms,2.425093458s,9.85,246.126927ms,1.00,2.713079394s,11.02
2023-01-23 03:50:23.465794223 +0000 UTC m=+3752.409633853,20000,3000,863,hashMap,210.728003ms,221.291198ms,1.05,210.728003ms,1.00,2.706075415s,12.84
2023-01-23 03:50:26.576252786 +0000 UTC m=+3755.520092410,20000,3000,864,hashMap,213.447738ms,259.626578ms,1.22,213.447738ms,1.00,2.636146294s,12.35
2023-01-23 03:50:28.09185273 +0000 UTC m=+3757.035667029,20000,3000,865,syncMap,195.414646ms,231.268239ms,1.18,1.087899799s,5.57,195.414646ms,1.00
2023-01-23 03:50:33.406340764 +0000 UTC m=+3762.350155058,20000,3000,866,hashMap,237.072564ms,2.383531832s,10.05,237.072564ms,1.00,2.692892894s,11.36
2023-01-23 03:50:36.304200051 +0000 UTC m=+3765.248014351,20000,3000,867,syncMap,256.530922ms,268.878479ms,1.05,2.371105238s,9.24,256.530922ms,1.00
2023-01-23 03:50:39.254072391 +0000 UTC m=+3768.197886690,20000,3000,868,goMap,236.405697ms,236.405697ms,1.00,2.44958971s,10.36,262.643568ms,1.11
2023-01-23 03:50:41.763339897 +0000 UTC m=+3770.707154192,20000,3000,869,syncMap,198.369624ms,209.7766ms,1.06,2.099934762s,10.59,198.369624ms,1.00
2023-01-23 03:50:45.383083023 +0000 UTC m=+3774.326897325,20000,3000,870,hashMap,270.564621ms,2.360064361s,8.72,270.564621ms,1.00,987.614914ms,3.65
2023-01-23 03:50:49.583259966 +0000 UTC m=+3778.527074266,20000,3000,871,hashMap,228.580387ms,1.420497502s,6.21,228.580387ms,1.00,2.550015504s,11.16
